id.x,author,fname,lname,gender,pubtitle,date,id.y
1267,"Hawthorne, Lauren",Lauren, Hawthorne,female,Personality and Social Psychology Bulletin,2013,1443
1268,"Hodges, Sara D.",NA,NA,NA,NA,NA,NA
1269,"Belanger, Aimee L.",NA,NA,NA,NA,NA,NA
1270,"Eagly, Alice H.",NA,NA,NA,NA,NA,NA
1271,"Kenny, Sarah",Sarah, Kenny,female,Psychological Science,2013,1456
1272,"Stoet, Gijsbert",Gijsbert,Stoet,NA,Psychological Science,2018,1461
1273,"Geary, David C.",NA,NA,NA,NA,NA,NA
1274,"Ahlqvist, Sheana",Sheana,Ahlqvist,NA,Psychological science,2013,1463
1275,"Rosenthal, Lisa",Lisa, Rosenthal,female,Psychological science,2013,1465
1275,"Rosenthal, Lisa",Lisa, Rosenthal,female,Journal of Social Issues,2011,1934
1275,"Rosenthal, Lisa",Lisa,Rosenthal,female,Sex Roles,2011,1804
1276,"Starr, Christine R.",NA,NA,NA,NA,NA,NA
1277,"Molenda, Aneta K.",NA,NA,NA,NA,NA,NA
1278,"Cramer, Charlotte R.",NA,NA,NA,NA,NA,NA
1279,"Settles, Isis H.",NA,NA,NA,NA,NA,NA
1280,"O’Connor, Rachel C.",NA,NA,NA,NA,NA,NA
1281,"Yap, Stevie C. Y.",NA,NA,NA,NA,NA,NA
1282,Settles Isis H.,NA,NA,NA,NA,NA,NA
1283,"Cortina, Lilia M.",NA,NA,NA,NA,NA,NA
1284,"Buchanan, Nicole T.",Nicole T., Buchanan,NA,Psychology of Women Quarterly,2013,1479
1285,"Vichayapai, Marissa",Marissa, Vichayapai,female,Psychology of Women Quarterly,2013,1483
1285,"Vichayapai, Marissa",Marissa, Vichayapai,female,Social Psychological and Personality Science,2011,1537
1286,"Finkelstein, Noah D.",NA,NA,NA,NA,NA,NA
1287,"Pollock, Steven J.",NA,NA,NA,NA,NA,NA
1288,"Miyake, Akira",Akira, Miyake,female,Psychology of Women Quarterly,2017,1488
1289,"Cohen, Geoff L.",NA,NA,NA,NA,NA,NA
1290,"Kuchynka, Sophie L.",NA,NA,NA,NA,NA,NA
1291,"Salomon, Kristen",Kristen, Salomon,female,Psychology of Women Quarterly,2018,1493
1292,"Bosson, Jennifer K.",NA,NA,NA,NA,NA,NA
1293,"El-Hout, Mona",Mona, El-Hout,female,Psychology of Women Quarterly,2018,1495
1294,"Kiebel, Elizabeth",Elizabeth, Kiebel,female,Psychology of Women Quarterly,2018,1496
1295,"Cooperman, Claudia",Claudia, Cooperman,female,Psychology of Women Quarterly,2018,1497
1296,"Toomey, Ryan",Ryan, Toomey,male,Psychology of Women Quarterly,2018,1498
1297,"Else-Quest, Nicole M.",NA,NA,NA,NA,NA,NA
1298,"Mineo, Concetta C.",NA,NA,NA,NA,NA,NA
1299,"Higgins, Ashley",Ashley, Higgins,female,Psychology of Women Quarterly,2013,1501
1300,"Young, Allison I.",NA,NA,NA,NA,NA,NA
1301,"LaCosse, Jennifer",Jennifer,LaCosse,female,Psychology of Women Quarterly,2016,1506
1302,"Sekaquaptewa, Denise",Denise, Sekaquaptewa,female,Psychology of Women Quarterly,2016,1507
1302,"Sekaquaptewa, Denise",Denise, Sekaquaptewa,female,Social Psychology of Education,2013,1827
1303,"Bennett, Jill",Jill, Bennett,female,Psychology of Women Quarterly,2016,1508
1304,"Thoman, Dustin B.",NA,NA,NA,NA,NA,NA
1305,"Arizaga, Jessica A.",NA,NA,NA,NA,NA,NA
1306,"Story, Tyler S.",NA,NA,NA,NA,NA,NA
1307,"Soncuya, Gretchen",Gretchen, Soncuya,female,Psychology of Women Quarterly,2013,1513
1308,"McClelland, Sara I.",NA,NA,NA,NA,NA,NA
1309,"Holland, Kathryn J.",NA,NA,NA,NA,NA,NA
1310,"Kim, Ann Y.",NA,NA,NA,NA,NA,NA
1311,"Sinatra, Gale M.",NA,NA,NA,NA,NA,NA
1312,"Seyranian, Viviane",Viviane, Seyranian,female,Review of Educational Research,2018,1518
1313,"Ireland, Danyelle T.",NA,NA,NA,NA,NA,NA
1314,"Freeman, Kimberly E.",NA,NA,NA,NA,NA,NA
1315,"Winston-Proctor, Cynthia E.",NA,NA,NA,NA,NA,NA
1316,"DeLaine, Kendra D.",NA,NA,NA,NA,NA,NA
1317,"Lowe, Stacey M.",NA,NA,NA,NA,NA,NA
1318,"Woodson, Kamilah M.",NA,NA,NA,NA,NA,NA
1319,"Fogg-Rogers, Laura",Laura,Fogg-Rogers,female,Science Communication,2017,1525
1320,"Sardo, Margarida",Margarida, Sardo,NA,Science Communication,2017,1526
1321,"Boushel, Corra",Corra, Boushel,female,Science Communication,2017,1527
1322,"Gaughan, Monica",Monica,Gaughan,female,Science Technology and Human Values,2018,1528
1323,"Melkers, Julia",Julia, Melkers,female,Science Technology and Human Values,2018,1529
1324,"Welch, Erin",Erin, Welch,female,Science Technology and Human Values,2018,1530
1325,"Mickelson, Roslyn",Roslyn, Mickelson,female,Economics of Education Review,2015,556
1325,"Mickelson, Roslyn",Roslyn, Mickelson,female,Social Currents,2016,1534
1325,"Mickelson, Roslyn",Roslyn, Mickelson,female,International Journal of STEM Education,2018,1643
1326,"Kim, Saenam",Saenam, Kim,NA,Social Psychological and Personality Science,2011,1539
1327,"Holleran, Shannon E.",NA,NA,NA,NA,NA,NA
1328,"Whitehead, Jessica",Jessica, Whitehead,female,Social Psychological and Personality Science,2011,1541
1329,"Schmader, Toni",Toni, Schmader,female,Social Psychological and Personality Science,2011,1542
1330,"Mehl, Matthias R.",NA,NA,NA,NA,NA,NA
1331,"Harnois, Catherine E.",NA,NA,NA,NA,NA,NA
1332,"Shepherd, Hana",Hana,Shepherd,female,Social psychology quarterly,2015,1545
1333,"Paluck, Elizabeth L.",NA,NA,NA,NA,NA,NA
1334,"Wynn, Alison T.",NA,NA,NA,NA,NA,NA
1335,"Correll, Shelley J.",NA,NA,NA,NA,NA,NA
1336,"Burge, Stephanie W.",NA,NA,NA,NA,NA,NA
1337,"Grossman, Jennifer M.",NA,NA,NA,NA,NA,NA
1338,"Porche, Michelle V.",NA,NA,NA,NA,NA,NA
1339,"Seron, Carroll",Carroll,Seron,male,Work and Occupations,2018,1553
1340,"Jones, Jenny",Jenny,Jones,female,Civil Engineering,2010,1557
1341,"Fuselier, Linda",Linda,Fuselier,female,Journal of Baltic Science Education,2010,1559
1342,"Jackson, J. Kasi",J. Kasi, Jackson,NA,Innovative Higher Education,2016,1606
1342,"Jackson, J. Kasi",J. Kasi, Jackson,NA,Journal of Baltic Science Education,2010,1560
1343,"Cho, Seung-Ho",Seung-Ho,Cho,NA,JCOM: Journal of Science Communication,2009,1561
1344,"Goodman, Mark",Mark, Goodman,male,JCOM: Journal of Science Communication,2009,1562
1345,"Oppenheimer, Bonnie",Bonnie, Oppenheimer,female,JCOM: Journal of Science Communication,2009,1563
1346,"Codling, James",James, Codling,male,JCOM: Journal of Science Communication,2009,1564
1347,"Robinson, Thomas",Thomas, Robinson,male,JCOM: Journal of Science Communication,2009,1565
1348,"Thebaud, Sarah",Sarah, Thebaud,female,Sociological Science,2017,1567
1349,"Pena, Kylee",Kylee,Pena,female,SMPTE Motion Imaging Journal,2018,1569
1350,"Hinsen, Katie",Katie, Hinsen,female,SMPTE Motion Imaging Journal,2018,1570
1351,"Wilbur, Meaghan",Meaghan, Wilbur,female,SMPTE Motion Imaging Journal,2018,1571
1352,"Easterly, Debra M.",NA,NA,NA,NA,NA,NA
1353,"Ricard, Cynthia S.",NA,NA,NA,NA,NA,NA
1354,"Hartemink, Alfred E.",NA,NA,NA,NA,NA,NA
1355,"McBratney, Alex",Alex, McBratney,male,Journal of Soil and Water Conservation,2008,1575
1356,"Minasny, Budiman",Budiman, Minasny,NA,Journal of Soil and Water Conservation,2008,1576
1357,"Brevik, Eric C.",NA,NA,NA,NA,NA,NA
1358,"Vaughan, Karen L.",NA,NA,NA,NA,NA,NA
1359,"Parikh, Sanjai J.",NA,NA,NA,NA,NA,NA
1360,"Dolliver, Holly",Holly, Dolliver,female,Soil Science Society of America Journal,2018,1580
1361,"Lindbo, David",David, Lindbo,male,Soil Science Society of America Journal,2018,1581
1362,"Steffan, Joshua J.",NA,NA,NA,NA,NA,NA
1363,"Weindorf, David C.",NA,NA,NA,NA,NA,NA
1364,"McDaniel, Paul",Paul, McDaniel,male,Soil Science Society of America Journal,2018,1584
1365,"Mbila, Monday",Monday, Mbila,NA,Soil Science Society of America Journal,2018,1585
1366,"Edinger-Marshall, Susan",Susan, Edinger-Marshall,female,Soil Science Society of America Journal,2018,1586
1367,"Vila-Concejo, Ana",Ana,Vila-Concejo,female,Palgrave Communications,2018,1587
1368,"Gallop, Shari L.",NA,NA,NA,NA,NA,NA
1369,"Hamylton, Sarah M.",NA,NA,NA,NA,NA,NA
1370,"Esteves, Luciana S.",NA,NA,NA,NA,NA,NA
1371,"Bryan, Karin R.",NA,NA,NA,NA,NA,NA
1372,"Delgado-Fernandez, Irene",Irene, Delgado-Fernandez,female,Palgrave Communications,2018,1592
1373,"Guisado-Pintado, Emilia",Emilia, Guisado-Pintado,female,Palgrave Communications,2018,1593
1374,"Joshi, Siddhi",Siddhi, Joshi,female,Palgrave Communications,2018,1594
1375,"Silva, Graziela Miot da",Graziela Miot da, Silva,NA,Palgrave Communications,2018,1595
1376,"Alegria-Arzaburu, Amaia Ruiz de",Amaia Ruiz de, Alegria-Arzaburu,NA,Palgrave Communications,2018,1596
1377,"Power, Hannah E.",NA,NA,NA,NA,NA,NA
1378,"Senechal, Nadia",Nadia, Senechal,female,Palgrave Communications,2018,1598
1379,"Splinter, Kristen",Kristen, Splinter,female,Palgrave Communications,2018,1599
1380,"Osei-Kofi, Nana",Nana,Osei-Kofi,male,Cultural Studies of Science Education,2015,1600
1381,"Torres, Lisette",Lisette, Torres,female,Cultural Studies of Science Education,2015,1601
1381,"Torres, Lisette",Lisette,Torres,female,International Journal of Science in Society,2012,487
1382,"Thomas, Nicole",Nicole,Thomas,female,Innovative Higher Education,2015,1602
1383,"Bystydzienski, Jill",Jill, Bystydzienski,female,Innovative Higher Education,2015,1603
1384,"Desai, Anand",Anand, Desai,male,Innovative Higher Education,2015,1604
1385,"Holmes, Maja",Maja,Holmes,female,Innovative Higher Education,2016,1605
1386,"Stoiko, Rachel",Rachel, Stoiko,female,Innovative Higher Education,2016,1607
1387,"Koch, James V.",NA,NA,NA,NA,NA,NA
1388,"Zahedi, Ziniya",Ziniya, Zahedi,NA,Journal of Economics and Finance,2018,1609
1389,"McGee, Richard",Richard,McGee,male,AIDS and Behavior,2016,1610
1390,"Chesler, Naomi C.",NA,NA,NA,NA,NA,NA
1391,"Barabino, Gilda",Gilda, Barabino,female,Annals of Biomedical Engineering,2010,1612
1392,"Bhatia, Sangeeta N.",NA,NA,NA,NA,NA,NA
1393,"Richards-kortum, Rebecca",Rebecca, Richards-kortum,female,Annals of Biomedical Engineering,2010,1614
1394,"Makarova, Elena",Elena,Makarova,female,Empirical Research in Vocational Education and Training,2016,1617
1395,"Aeschlimann, Belinda",Belinda, Aeschlimann,female,Empirical Research in Vocational Education and Training,2016,1618
1396,"Herzog, Walter",Walter, Herzog,male,Empirical Research in Vocational Education and Training,2016,1619
1397,"Ifcher, John",John,Ifcher,male,Experimental Economics,2016,1620
1398,"Zarghamee, Homa",Homa, Zarghamee,NA,Experimental Economics,2016,1621
1399,"Beutel, Ann M.",NA,NA,NA,NA,NA,NA
1400,"Borden, B. Ann",B. Ann, Borden,NA,Gender Issues,2018,1624
1401,"Xu, Yonghong",Yonghong,Xu,NA,Gender Issues,2011,1625
1401,"Xu, Yonghong",Yonghong,Xu,NA,Journal of Higher Education,2015,1276
1401,"Xu, Yonghong",Yonghong,Xu,NA,Journal of Career Development,2017,1389
1401,"Xu, Yonghong",Yonghong,Xu,NA,Research in Higher Education,2016,1717
1401,"Xu, Yonghong",Yonghong,Xu,NA,Research in Higher Education,2008,1724
1402,"Martin, Cynthia",Cynthia, Martin,female,Gender Issues,2011,1626
1403,"Su, Xuhong",Xuhong,Su,NA,Higher Education,2015,1627
1403,"Su, Xuhong",Xuhong,Su,NA,Research in Higher Education,2016,1722
1404,"Johnson, Japera",Japera, Johnson,NA,Higher Education,2015,1628
1405,"Bozeman, Barry",Barry, Bozeman,male,Research in Higher Education,2016,1723
1405,"Bozeman, Barry",Barry, Bozeman,male,Higher Education,2015,1629
1406,"Walker, Melanie",Melanie,Walker,female,Higher Education,2015,1630
1407,"Kniola, David",David,Kniola,male,Higher Education,2012,1631
1408,"Chang, Mido",Mido, Chang,NA,Higher Education,2012,1632
1409,"Olsen, Deborah",Deborah, Olsen,female,Higher Education,2012,1633
1410,"Ceglie, Robert J.",NA,NA,NA,NA,NA,NA
1411,"Settlage, John",John, Settlage,male,International Journal of Science and Mathematics Education,2016,1635
1412,"Bergeron, Liz",Liz,Bergeron,female,International Journal of Science and Mathematics Education,2017,1636
1413,"Gordon, Melissa",Melissa, Gordon,female,International Journal of Science and Mathematics Education,2017,1637
1414,"Pasha-Zaidi, Nausheen",Nausheen,Pasha-Zaidi,NA,International Journal of Science and Mathematics Education,2016,1638
1415,"Afari, Ernest",Ernest, Afari,male,International Journal of Science and Mathematics Education,2016,1639
1416,"Pelch, Michael",Michael, Pelch,male,Chemistry Education Research and Practice,2018,1188
1416,"Pelch, Michael",Michael,Pelch,male,International Journal of STEM Education,2018,1640
1417,"Rainey, Katherine",Katherine,Rainey,female,International Journal of STEM Education,2018,1641
1418,"Dancy, Melissa",Melissa, Dancy,female,International Journal of STEM Education,2018,1642
1419,"Talley, Kimberly G.",NA,NA,NA,NA,NA,NA
1420,"Ortiz, Araceli M,",NA,NA,NA,NA,NA,NA
1421,"van Tuijl, Cathy",Cathy,van Tuijl,female,International Journal of Technology and Design Education,2016,1648
1422,"van der Molen, Juliette H W.",NA,NA,NA,NA,NA,NA
1423,"Wei, Xin",Xin,Wei,female,Journal of Autism and Developmental Disorders,2013,1650
1424,"Yu, Jennifer W.",NA,NA,NA,NA,NA,NA
1425,"Shattuck, Paul",Paul, Shattuck,male,Journal of Autism and Developmental Disorders,2013,1652
1426,"McCracken, Mary",Mary, McCracken,female,Journal of Autism and Developmental Disorders,2013,1653
1427,"Blackorby, Jose",Jose, Blackorby,male,Journal of Autism and Developmental Disorders,2013,1654
1428,"Simpson, Amber",Amber,Simpson,female,Journal of Science Education and Technology,2017,1655
1429,"Maltese, Adam",Adam,Maltese,male,Science Education,2014,916
1429,"Maltese, Adam",Adam, Maltese,male,Journal of chemical education,2012,32
1429,"Maltese, Adam",Adam,Maltese,male,Science Education,2011,907
1429,"Maltese, Adam",Adam, Maltese,male,Journal of Science Education and Technology,2017,1656
1430,"Gilliam, Melissa",Melissa,Gilliam,female,Journal of Science Education and Technology,2017,1660
1431,"Jagoda, Patrick",Patrick, Jagoda,male,Journal of Science Education and Technology,2017,1661
1432,"Fabiyi, Camille",Camille, Fabiyi,female,Journal of Science Education and Technology,2017,1662
1433,"Lyman, Phoebe",Phoebe, Lyman,female,Journal of Science Education and Technology,2017,1663
1434,"Wilson, Claire",Claire, Wilson,female,Journal of Science Education and Technology,2017,1664
1435,"Hill, Brandon",Brandon, Hill,male,Journal of Science Education and Technology,2017,1665
1436,"Bouris, Alida",Alida, Bouris,female,Journal of Science Education and Technology,2017,1666
1437,"Doerschuk, Peggy",Peggy,Doerschuk,female,Journal of Science Education and Technology,2016,1667
1438,"Bahrim, Cristian",Cristian, Bahrim,male,Journal of Science Education and Technology,2016,1668
1439,"Daniel, Jennifer",Jennifer, Daniel,female,Journal of Science Education and Technology,2016,1669
1440,"Kruger, Joseph",Joseph, Kruger,male,Journal of Science Education and Technology,2016,1670
1441,"Mann, Judith",Judith, Mann,female,Journal of Science Education and Technology,2016,1671
1442,"Martin, Cristopher",Cristopher, Martin,male,Journal of Science Education and Technology,2016,1672
1443,"Koch, Melissa",Melissa,Koch,female,Journal of Science Education and Technology,2016,1673
1444,"Gorges, Torie",Torie, Gorges,female,Journal of Science Education and Technology,2016,1674
1445,"Gomoll, Andrea",Andrea,Gomoll,female,Journal of Science Education and Technology,2016,1675
1446,"Hmelo-Silver, Cindy E.",NA,NA,NA,NA,NA,NA
1447,"Šabanović, Selma",Selma, Šabanović,female,Journal of Science Education and Technology,2016,1677
1448,"Francisco, Matthew",Matthew, Francisco,male,Journal of Science Education and Technology,2016,1678
1449,"Bamberger, Yael M.",NA,NA,NA,NA,NA,NA
1450,"Jang, Hyewon",Hyewon,Jang,NA,Journal of Science Education and Technology,2016,1680
1451,"Connors-Kellgren, Alice",Alice,Connors-Kellgren,female,Journal of Science Education and Technology,2016,1681
1452,"Parker, Caroline E.",NA,NA,NA,NA,NA,NA
1453,"Barnett, Mike",Mike, Barnett,male,Journal of Science Education and Technology,2016,1684
1454,"Mark, Sheron L.",NA,NA,NA,NA,NA,NA
1455,"Ashford, Shetay N.",NA,NA,NA,NA,NA,NA
1456,"Lanehart, Rheta E.",NA,NA,NA,NA,NA,NA
1457,"Kersaint, Gladis K.",NA,NA,NA,NA,NA,NA
1458,"Lee, Reginald S.",NA,NA,NA,NA,NA,NA
1459,"Kromrey, Jeffrey D.",NA,NA,NA,NA,NA,NA
1460,"Comeaux, Eddie",Eddie,Comeaux,male,Journal of Science Education and Technology,2017,1691
1461,"Bachman, Tina",Tina, Bachman,female,Journal of Science Education and Technology,2017,1692
1462,"Burton, Rena M.",NA,NA,NA,NA,NA,NA
1463,"Aliyeva, Aida",Aida, Aliyeva,female,Journal of Science Education and Technology,2017,1694
1464,"Finkel, Liza",Liza,Finkel,female,Journal of Science Education and Technology,2017,1695
1465,"O'Leary, Katie",Katie, O'Leary,female,Journal of Technology Transfer,2017,1697
1466,"Riskin, Eve",Eve, Riskin,female,Journal of Technology Transfer,2017,1698
1466,"Riskin, Eve",Eve, Riskin,female,Journal of Diversity in Higher Education,2011,132
1466,"Riskin, Eve",Eve, Riskin,female,Journal of Women and Minorities in Science and Engineering,2007,423
1467,"Yen, Joyce",Joyce, Yen,female,Journal of Technology Transfer,2017,1699
1467,"Yen, Joyce",Joyce,Yen,female,Journal of Women and Minorities in Science and Engineering,2007,419
1468,"O'Donnell, Matt",Matt, O'Donnell,male,Journal of Technology Transfer,2017,1700
1469,"Shishkova, Evgenia",Evgenia,Shishkova,female,Journal of the American Society for Mass Spectrometry,2017,1701
1470,"Kwiecien, Nicholas W.",NA,NA,NA,NA,NA,NA
1471,"Hebert, Alexander S.",NA,NA,NA,NA,NA,NA
1472,"Westphall, Michael S.",NA,NA,NA,NA,NA,NA
1473,"Prenni, Jessica E.",NA,NA,NA,NA,NA,NA
1474,"Coon, Joshua J.",NA,NA,NA,NA,NA,NA
1475,"Daldrup-Link, Heike, E.",NA,NA,NA,NA,NA,NA
1476,"Graziano, William G.",NA,NA,NA,NA,NA,NA
1477,"Habashi, Meara M.",NA,NA,NA,NA,NA,NA
1478,"Evangelou, Demetra",Demetra, Evangelou,female,Motivation and Emotion,2012,1710
1479,"Ngambeki, Ida",Ida, Ngambeki,female,Motivation and Emotion,2012,1711
1480,"Kanny, Allison M.",NA,NA,NA,NA,NA,NA
1481,"Riggers-Piehl, Tiffani A.",NA,NA,NA,NA,NA,NA
1482,"Whang, Hannah",Hannah, Whang,female,Research in Higher Education,2016,1741
1482,"Whang, Hannah",Hannah, Whang,female,Research in Higher Education,2015,1715
1483,"Paulson, Laura N.",NA,NA,NA,NA,NA,NA
1484,"Samuelson, Cate C.",NA,NA,NA,NA,NA,NA
1485,"Olitsky, Neal H.",NA,NA,NA,NA,NA,NA
1486,"Perna, Laura",Laura,Perna,female,Research in Higher Education,2009,1727
1487,"Lundy-Wagner, Valerie",Valerie, Lundy-Wagner,female,Research in Higher Education,2009,1728
1488,"Drezner, Noah D.",NA,NA,NA,NA,NA,NA
1489,"Gasman, Marybeth",Marybeth, Gasman,female,Research in Higher Education,2009,1730
1490,"Yoon, Susan",Susan, Yoon,female,Research in Higher Education,2009,1731
1491,"Bose, Enakshi",Enakshi, Bose,NA,Research in Higher Education,2009,1732
1492,"Gary, Shannon",Shannon, Gary,female,Research in Higher Education,2009,1733
1493,"Melguizo, Tatiana",Tatiana,Melguizo,female,Research in Higher Education,2012,1734
1494,"Szelényi, Katalin",Katalin,Szelényi,female,Research in Higher Education,2011,1736
1494,"Szelényi, Katalin",Katalin,Szelényi,female,Research in Higher Education,2013,1744
1495,"Weintraub, Dayna S.",NA,NA,NA,NA,NA,NA
1496,"Hroch, Amber",Amber, Hroch,female,Research in Higher Education,2016,1743
1497,"Denson, Nida",Nida, Denson,female,Research in Higher Education,2013,1745
1498,"Cozzens, Susan E.",NA,NA,NA,NA,NA,NA
1499,"Casad, Bettina J.",NA,NA,NA,NA,NA,NA
1500,"Petzel, Zachary W.",NA,NA,NA,NA,NA,NA
1501,"Ingalls, Emily A.",NA,NA,NA,NA,NA,NA
1502,"Westfall, Jacob",Jacob, Westfall,male,Sex Roles,2016,1752
1503,"Judd, Charles",Charles, Judd,male,Sex Roles,2016,1754
1504,"Ehrlinger, Joyce",Joyce,Ehrlinger,female,Sex Roles,2018,1755
1505,"Plant, E. Ashby",E. Ashby, Plant,NA,Sex Roles,2018,1756
1506,"Hartwig, Marissa K.",NA,NA,NA,NA,NA,NA
1507,"Vossen, Jordan J.",NA,NA,NA,NA,NA,NA
1508,"Columb, Corey J.",NA,NA,NA,NA,NA,NA
1509,"Brewer, Lauren E.",NA,NA,NA,NA,NA,NA
1510,"Moore, Chelsea",Chelsea, Moore,female,Sex Roles,2016,1763
1511,"Sanzari, Christina",Christina, Sanzari,female,Sex Roles,2018,1765
1512,"Caluori, Nava",Nava, Caluori,female,Sex Roles,2018,1766
1513,"Rabasco, Helena",Helena, Rabasco,female,Sex Roles,2018,1767
1514,"Stout, Jane",Jane,Stout,female,Journal of personality and social psychology,2011,169
1514,"Stout, Jane",Jane,Stout,female,Sex Roles,2016,1768
1514,"Stout, Jane",Jane, Stout,female,Psychology of Women Quarterly,2017,1485
1515,"Grunberg, Victoria",Victoria, Grunberg,female,Sex Roles,2016,1769
1516,"Ito, Tiffany",Tiffany, Ito,female,Psychology of Women Quarterly,2017,1490
1516,"Ito, Tiffany",Tiffany, Ito,female,Journal of personality and social psychology,2017,174
1516,"Ito, Tiffany",Tiffany, Ito,female,Sex Roles,2016,1770
1516,"Ito, Tiffany",Tiffany, Ito,female,Personality and Social Psychology Bulletin,2018,1440
1517,"Kim, Hwaheun",Hwaheun, Kim,NA,Sex Roles,2017,1772
1518,"Eno, Cassie A.",NA,NA,NA,NA,NA,NA
1519,"Guadagno, Rossanna E.",NA,NA,NA,NA,NA,NA
1520,"Watt, Hellen M. G.",NA,NA,NA,NA,NA,NA
1521,"Hyde, Janet S.",NA,NA,NA,NA,NA,NA
1522,"Petersen, Jennifer",Jennifer, Petersen,female,Sex Roles,2017,1777
1523,"Morris, Zoe A.",NA,NA,NA,NA,NA,NA
1524,"Rozek, Christopher S.",NA,NA,NA,NA,NA,NA
1525,"Harackiewicz, Judith M.",NA,NA,NA,NA,NA,NA
1526,"Shaffer, Emily S.",NA,NA,NA,NA,NA,NA
1527,"Marx, David M.",NA,NA,NA,NA,NA,NA
1528,"Prislin, Radmila",Radmila, Prislin,NA,Sex Roles,2013,1783
1529,"Schuster, Carolin",Carolin,Schuster,NA,Sex Roles,2016,1784
1530,"Martiny, Sarah E.",NA,NA,NA,NA,NA,NA
1531,"Lawson, Katie M.",NA,NA,NA,NA,NA,NA
1532,"Kooiman, Laura Y.",NA,NA,NA,NA,NA,NA
1533,"Kuchta, Olyvia",Olyvia, Kuchta,female,Sex Roles,2018,1788
1534,"DeWitt, Jen",Jen, DeWitt,male,Sex Roles,2017,1792
1535,"MacLeod, Emily",Emily, MacLeod,female,Sex Roles,2017,1793
1536,"Dunlap, Sarah",Sarah, Dunlap,female,Sex Roles,2016,1796
1537,"Chappetta, Kelsey",Kelsey, Chappetta,female,Sex Roles,2016,1797
1538,"Gunderson, Elizabeth A.",NA,NA,NA,NA,NA,NA
1539,"Ramirez, Gerardo",Gerardo, Ramirez,male,Sex Roles,2011,1799
1540,"Levine, Susan C.",NA,NA,NA,NA,NA,NA
1541,"Beilock, Sian L.",NA,NA,NA,NA,NA,NA
1542,"Shapiro, Jenessa R.",NA,NA,NA,NA,NA,NA
1543,"Williams, Amy M.",NA,NA,NA,NA,NA,NA
1544,"Levy, Sheri Robin",Sheri Robin, Levy,NA,Sex Roles,2011,1806
1545,"Lobel, Marci",Marci, Lobel,female,Sex Roles,2011,1807
1546,"Plaut, Victoria C.",NA,NA,NA,NA,NA,NA
1547,"Handron, Caitlin",Caitlin, Handron,female,Sex Roles,2013,1810
1548,"Hudson, Lauren",Lauren, Hudson,female,Sex Roles,2013,1811
1549,"Barth, Joan",Joan,Barth,male,Sex Roles,2015,1812
1549,"Barth, Joan",Joan, Barth,male,Journal of vocational behavior,2015,609
1549,"Barth, Joan",Joan,Barth,male,Sex Roles,2016,1795
1549,"Barth, Joan",Joan,Barth,male,Sex Roles,2017,1771
1550,"Guadagno, Rosanna",Rosanna, Guadagno,female,Sex Roles,2015,1813
1551,"Rice, Lindsay",Lindsay, Rice,female,Sex Roles,2015,1814
1552,"Eno, Cassie",Cassie, Eno,female,Sex Roles,2015,1815
1552,"Eno, Cassie",Cassie, Eno,female,Sex Roles,2017,1773
1553,"Minney, Jessy",Jessy, Minney,male,Sex Roles,2015,1816
1554,"White, Paul H.",NA,NA,NA,NA,NA,NA
1555,"Yamawaki, Niwako",Niwako, Yamawaki,NA,Sex Roles,2008,1819
1556,"Koishi, Hirofumi",Hirofumi, Koishi,NA,Sex Roles,2008,1820
1557,"Smeding, Annique",Annique,Smeding,NA,Sex Roles,2012,1821
1558,"Kleist, Virginia",Virginia,Kleist,female,Sex Roles,2015,1822
1559,"Dilli, Selin",Selin,Dilli,female,Small Business Economics,2018,1823
1560,"Westerhuis, Gerarda",Gerarda, Westerhuis,NA,Small Business Economics,2018,1824
1561,"Ramsey, Laura R.",NA,NA,NA,NA,NA,NA
1562,"Betz, Diana E.",NA,NA,NA,NA,NA,NA
1563,"Jones, Brett D.",NA,NA,NA,NA,NA,NA
1564,"Ruff, Chloe",Chloe, Ruff,female,Social Psychology of Education,2013,1829
1565,"Paretti, Marie C.",NA,NA,NA,NA,NA,NA
1566,"Villalobos, Guillermo J.",NA,NA,NA,NA,NA,NA
1567,"Gilbert, Patricia",Patricia, Gilbert,female,Social Psychology of Education,2015,1836
1568,"Jackson, Sarah",Sarah,Jackson,female,Social Psychology of Education,2014,1837
1569,"Hillard, Amy",Amy, Hillard,female,Social Psychology of Education,2014,1838
1570,"Schneider, Tamera",Tamera, Schneider,female,Social Psychology of Education,2014,1839
1571,"Beasley, Maya A.",NA,NA,NA,NA,NA,NA
1572,"Fischer, Mary J.",NA,NA,NA,NA,NA,NA
1573,"Wright, Richard",Richard,Wright,male,Economic Geography,2017,1842
1574,"Ellis, Mark",Mark, Ellis,male,Economic Geography,2017,1843
1575,"Townley, Matthew",Matthew, Townley,male,Economic Geography,2017,1844
1576,"Dawley, David D.",NA,NA,NA,NA,NA,NA
1577,"Houck, Max M.",NA,NA,NA,NA,NA,NA
1578,"Gupta, Shannon",Shannon, Gupta,female,Forensic Science Policy & Management: An International Journal,2014,1847
1579,"Evans, Riley",Riley,Evans,female,PRIMUS,2018,1848
1580,"Friedman, Jane",Jane, Friedman,female,PRIMUS,2018,1849
1581,"McGrath, Lynn",Lynn, McGrath,female,PRIMUS,2018,1850
1582,"Myers, Perla",Perla, Myers,female,PRIMUS,2018,1851
1583,"Ruiz, Amanda",Amanda, Ruiz,female,PRIMUS,2018,1852
1584,"Soe, Louise",Louise,Soe,female,Women's Studies,2008,1853
